country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
United States,USA,2021-03-24,130473853.0,85472166.0,46365515.0,2256824.0,2490889.0,39.01,25.56,13.86,7448.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-03-25,133305295.0,87343622.0,47419832.0,2831442.0,2510755.0,39.86,26.12,14.18,7507.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-03-26,136684688.0,89559225.0,48695172.0,3379393.0,2624410.0,40.87,26.78,14.56,7847.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-03-27,140180735.0,91707729.0,50141769.0,3496047.0,2677034.0,41.91,27.42,14.99,8004.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-03-28,143462691.0,93631163.0,51593564.0,3281956.0,2711611.0,42.9,28.0,15.43,8108.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-03-29,145812835.0,95015762.0,52614231.0,2350144.0,2757586.0,43.6,28.41,15.73,8245.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-03-30,147602345.0,96044046.0,53423486.0,1789510.0,2769331.0,44.13,28.72,15.97,8280.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-03-31,150273292.0,97593290.0,54607041.0,2670947.0,2828491.0,44.93,29.18,16.33,8457.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-01,153631404.0,99565311.0,56089614.0,3358112.0,2903730.0,45.94,29.77,16.77,8682.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-02,157606463.0,101804762.0,57984785.0,3975059.0,2988825.0,47.13,30.44,17.34,8937.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-03,161688422.0,104213478.0,59858146.0,4081959.0,3072527.0,48.35,31.16,17.9,9187.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-04,165053746.0,106214924.0,61416536.0,3365324.0,3084436.0,49.35,31.76,18.36,9223.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-05,167187795.0,107515428.0,62392065.0,2134049.0,3053566.0,49.99,32.15,18.66,9130.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-06,168592075.0,108301234.0,63016976.0,1404280.0,2998533.0,50.41,32.38,18.84,8966.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-07,171476655.0,109995734.0,64422618.0,2884580.0,3029052.0,51.27,32.89,19.26,9057.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-08,174879716.0,112046611.0,66203123.0,3403061.0,3035473.0,52.29,33.5,19.8,9076.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-09,178837781.0,114436039.0,68202458.0,3958065.0,3033045.0,53.47,34.22,20.39,9069.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-10,183467709.0,117142879.0,70692645.0,4629928.0,3111327.0,54.86,35.03,21.14,9303.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-11,187047131.0,119242902.0,72630892.0,3579422.0,3141912.0,55.93,35.65,21.72,9394.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-12,189692045.0,120848490.0,74066085.0,2644914.0,3214893.0,56.72,36.13,22.15,9613.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-13,192282781.0,122295530.0,75322283.0,2590736.0,3384387.0,57.49,36.57,22.52,10120.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-14,194791836.0,123917385.0,76681252.0,2509055.0,3330740.0,58.24,37.05,22.93,9959.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-15,198317040.0,125822868.0,78498290.0,3525204.0,3348189.0,59.3,37.62,23.47,10011.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-16,202282923.0,127743096.0,80609818.0,3965883.0,3349306.0,60.48,38.2,24.1,10015.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-17,205871913.0,129494179.0,82471151.0,3588990.0,3200601.0,61.56,38.72,24.66,9570.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-18,209406814.0,131247546.0,84263408.0,3534901.0,3194240.0,62.61,39.24,25.2,9551.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-19,211581309.0,132321628.0,85365180.0,2174495.0,3127038.0,63.26,39.56,25.52,9350.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-20,213388238.0,133266995.0,86223506.0,1806929.0,3015065.0,63.8,39.85,25.78,9015.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-21,215951909.0,134445595.0,87592646.0,2563671.0,3022868.0,64.57,40.2,26.19,9039.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-22,218947643.0,135791031.0,89245776.0,2995734.0,2947229.0,65.47,40.6,26.68,8812.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-23,222322230.0,137234889.0,91175995.0,3374587.0,2862758.0,66.48,41.03,27.26,8560.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-24,225640460.0,138644724.0,93078040.0,3318230.0,2824078.0,67.47,41.46,27.83,8444.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-25,228661408.0,139978480.0,94772329.0,3020948.0,2750656.0,68.37,41.85,28.34,8225.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-26,230768454.0,140969663.0,95888088.0,2107046.0,2741021.0,69.0,42.15,28.67,8196.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2021-04-27,232407669.0,141751857.0,96747454.0,1639215.0,2717062.0,69.49,42.38,28.93,8124.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
Uruguay,URY,2021-02-27,374.0,374.0,,,,0.01,0.01,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-02-28,374.0,374.0,,0.0,0.0,0.01,0.01,,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-01,18393.0,18393.0,,18019.0,9010.0,0.53,0.53,,2594.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-02,33105.0,33105.0,,14712.0,10910.0,0.95,0.95,,3141.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-03,54400.0,54400.0,,21295.0,13506.0,1.57,1.57,,3888.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-04,63374.0,63374.0,,8974.0,12600.0,1.82,1.82,,3627.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-05,72568.0,72568.0,,9194.0,12032.0,2.09,2.09,,3464.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-06,72568.0,72568.0,,0.0,10313.0,2.09,2.09,,2969.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-07,72568.0,72568.0,,0.0,10313.0,2.09,2.09,,2969.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-08,100702.0,100702.0,,28134.0,11758.0,2.9,2.9,,3385.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-09,122526.0,122526.0,,21824.0,12774.0,3.53,3.53,,3677.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-10,147690.0,147690.0,,25164.0,13327.0,4.25,4.25,,3837.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-11,170101.0,170101.0,,22411.0,15247.0,4.9,4.9,,4389.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-12,192852.0,192852.0,,22751.0,17183.0,5.55,5.55,,4947.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-13,203276.0,203276.0,,10424.0,18673.0,5.85,5.85,,5375.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-14,203276.0,203276.0,,0.0,18673.0,5.85,5.85,,5375.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-15,214766.0,214766.0,,11490.0,16295.0,6.18,6.18,,4691.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-16,221431.0,221431.0,,6665.0,14129.0,6.37,6.37,,4067.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-17,229290.0,229290.0,,7859.0,11657.0,6.6,6.6,,3356.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-18,265846.0,265846.0,,36556.0,13678.0,7.65,7.65,,3938.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-19,301883.0,301883.0,,36037.0,15576.0,8.69,8.69,,4484.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-20,314342.0,314342.0,,12459.0,15867.0,9.05,9.05,,4568.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-21,314352.0,314352.0,,10.0,15868.0,9.05,9.05,,4568.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-22,352556.0,352556.0,,38204.0,19684.0,10.15,10.15,,5667.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-23,388735.0,388735.0,,36179.0,23901.0,11.19,11.19,,6881.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-24,424102.0,424102.0,,35367.0,27830.0,12.21,12.21,,8012.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-25,467459.0,467459.0,,43357.0,28802.0,13.46,13.46,,8291.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-26,508616.0,508616.0,,41157.0,29533.0,14.64,14.64,,8502.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-27,521805.0,521431.0,374.0,13189.0,29638.0,15.02,15.01,0.01,8532.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-28,521809.0,521435.0,374.0,4.0,29637.0,15.02,15.01,0.01,8532.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-29,576181.0,557990.0,18191.0,54372.0,31946.0,16.59,16.06,0.52,9196.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-30,628276.0,595793.0,32483.0,52095.0,34220.0,18.09,17.15,0.94,9851.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-03-31,672971.0,622671.0,50300.0,44695.0,35553.0,19.37,17.93,1.45,10235.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-01,722720.0,663677.0,59043.0,49749.0,36466.0,20.81,19.11,1.7,10498.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-02,772120.0,704237.0,67883.0,49400.0,37643.0,22.23,20.27,1.95,10836.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-03,784804.0,716835.0,67969.0,12684.0,37571.0,22.59,20.64,1.96,10816.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-04,785158.0,717186.0,67972.0,354.0,37621.0,22.6,20.65,1.96,10830.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-05,823477.0,727680.0,95797.0,38319.0,35328.0,23.71,20.95,2.76,10170.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-06,866866.0,749796.0,117070.0,43389.0,34084.0,24.95,21.58,3.37,9812.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-07,912371.0,770887.0,141484.0,45505.0,34200.0,26.26,22.19,4.07,9845.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-08,960832.0,798083.0,162749.0,48461.0,34016.0,27.66,22.97,4.69,9792.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-09,998112.0,808486.0,189626.0,37280.0,32285.0,28.73,23.27,5.46,9294.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-10,1024533.0,825641.0,198892.0,26421.0,34247.0,29.49,23.77,5.73,9859.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-11,1024657.0,825762.0,198895.0,124.0,34214.0,29.5,23.77,5.73,9849.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-12,1078620.0,872473.0,206147.0,53963.0,36449.0,31.05,25.12,5.93,10493.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-13,1133002.0,918928.0,214074.0,54382.0,38019.0,32.62,26.45,6.16,10945.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-14,1188238.0,966016.0,222222.0,55236.0,39410.0,34.21,27.81,6.4,11345.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-15,1249784.0,996581.0,253203.0,61546.0,41279.0,35.98,28.69,7.29,11883.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-16,1310591.0,1025979.0,284612.0,60807.0,44640.0,37.73,29.54,8.19,12851.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-17,1345004.0,1050626.0,294378.0,34413.0,45782.0,38.72,30.24,8.47,13180.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-18,1357689.0,1063228.0,294461.0,12685.0,47576.0,39.08,30.61,8.48,13696.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-19,1396009.0,1071821.0,324188.0,38320.0,45341.0,40.19,30.86,9.33,13053.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-20,1436135.0,1081873.0,354262.0,40126.0,43305.0,41.34,31.14,10.2,12466.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-21,1478478.0,1091348.0,387130.0,42343.0,41463.0,42.56,31.42,11.14,11936.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-22,1529024.0,1100940.0,428084.0,50546.0,39891.0,44.02,31.69,12.32,11484.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-23,1579973.0,1113337.0,466636.0,50949.0,38483.0,45.48,32.05,13.43,11078.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-24,1601593.0,1122340.0,479253.0,21620.0,36656.0,46.11,32.31,13.8,10552.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-25,1602385.0,1123099.0,479286.0,792.0,34957.0,46.13,32.33,13.8,10063.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-26,1648863.0,1132434.0,516429.0,46478.0,36122.0,47.47,32.6,14.87,10399.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2021-04-27,1695351.0,1141157.0,554194.0,46488.0,37031.0,48.8,32.85,15.95,10660.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uzbekistan,UZB,2021-03-31,0.0,0.0,,,,0.0,0.0,,,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-01,,,,,5833.0,,,,174.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-02,,,,,5833.0,,,,174.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-03,,,,,5833.0,,,,174.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-04,,,,,5833.0,,,,174.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-05,,,,,5833.0,,,,174.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-06,35000.0,35000.0,,,5833.0,0.1,0.1,,174.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-07,,,,,8247.0,,,,246.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-08,,,,,10660.0,,,,319.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-09,,,,,13074.0,,,,391.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-10,,,,,15488.0,,,,463.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-11,148642.0,148642.0,,,17901.0,0.44,0.44,,535.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-12,,,,,22226.0,,,,664.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-13,,,,,26550.0,,,,793.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-14,256958.0,256958.0,,,28461.0,0.77,0.77,,850.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-15,335610.0,335610.0,,78652.0,36450.0,1.0,1.0,,1089.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-16,,,,,36716.0,,,,1097.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-17,,,,,36982.0,,,,1105.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-18,,,,,37248.0,,,,1113.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-19,,,,,35603.0,,,,1064.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-20,458555.0,458555.0,,,33957.0,1.37,1.37,,1015.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-21,,,,,31256.0,,,,934.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-22,,,,,22476.0,,,,672.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-23,,,,,21420.0,,,,640.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Uzbekistan,UZB,2021-04-24,,,,,20364.0,,,,608.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
